38.3222 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.451 ,  0.0196,  0.4118]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B578ECDEB0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B57B6068B0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
39.4742 	EXP 	Created oddballsQuestion = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='oddballsQuestion', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text='How many oddballs did you hear?', units='height', win=Window(...), wrapWidth=1.8)
39.4860 	EXP 	window1: mouseVisible = True
39.4913 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
39.4986 	EXP 	Created readyTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='readyTxt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
39.4987 	EXP 	window1: mouseVisible = True
39.5036 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
39.5083 	EXP 	Created readyTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='readyTxt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
39.5084 	EXP 	window1: mouseVisible = True
39.5123 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
39.5359 	EXP 	oddballsResp: autoLog = True
39.5359 	EXP 	top_instr_txt: autoDraw = True
39.5359 	EXP 	nextButton_instruct: autoDraw = True
41.3738 	DATA 	Mouse: Left button down, pos=(996,126)
41.3901 	EXP 	top_instr_txt: autoDraw = False
41.3901 	EXP 	nextButton_instruct: autoDraw = False
41.3901 	EXP 	practiceReadyTxt: autoDraw = True
41.3901 	EXP 	nextButton_R1B: autoDraw = True
41.4736 	DATA 	Mouse:  Left button up, pos=(996,126)
41.7589 	DATA 	Mouse: Left button down, pos=(996,126)
41.7764 	EXP 	Imported C:\Users\cjwin\OneDrive - Queen Mary, University of London\Documents\Music Interestingness in the Brain\Paradigm newest 07-02-23/Data/wea\practiceOddballStimuliList.xlsx as conditions, 1 conditions, 4 params
41.7767 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
41.7769 	EXP 	New trial (rep=0, index=0): {'stimuli_0': 'Data/wea/Set2-oddball test mix - Keyb attended.wav', 'attendedInst': 'Keyb', 'trigger': 'Trigger Files/trigger_Set2-oddball test mix - Keyb attended.wav', 'attendedOddballs': 3.0}
41.7888 	EXP 	practiceReadyTxt: autoDraw = False
41.7888 	EXP 	nextButton_R1B: autoDraw = False
41.8595 	DATA 	Mouse:  Left button up, pos=(996,126)
77.7767 	EXP 	attendVibraphoneNote: autoDraw = False
77.7767 	EXP 	attendHarmonicaNote: autoDraw = False
77.7767 	EXP 	attendKeyboardNote: autoDraw = False
77.7767 	EXP 	oddballsQuestion: autoDraw = True
77.7767 	EXP 	oddballsResp: autoDraw = True
77.7767 	EXP 	nextButton_R1B: autoDraw = True
92.3778 	DATA 	Keypress: 2
93.8268 	DATA 	Mouse: Left button down, pos=(948,119)
93.8411 	EXP 	oddballsQuestion: autoDraw = False
93.8411 	EXP 	oddballsResp: autoDraw = False
93.8411 	EXP 	nextButton_R1B: autoDraw = False
93.8411 	EXP 	readyTxt: autoDraw = True
93.8411 	EXP 	nextButton_R1B: autoDraw = True
93.9760 	DATA 	Mouse:  Left button up, pos=(948,119)
95.8094 	DATA 	Mouse: Left button down, pos=(948,121)
96.8141 	EXP 	Imported C:\Users\cjwin\OneDrive - Queen Mary, University of London\Documents\Music Interestingness in the Brain\Paradigm newest 07-02-23/Data/wea\oddballStimuliList.xlsx as conditions, 12 conditions, 4 params
96.8145 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
96.8148 	EXP 	New trial (rep=0, index=0): {'stimuli_0': 'Data/wea/Set6-oddball test mix - Keyb attended.wav', 'attendedInst': 'Keyb', 'trigger': 'Trigger Files/trigger_Set6-oddball test mix - Keyb attended.wav', 'attendedOddballs': 2.0}
96.8158 	DATA 	Mouse:  Left button up, pos=(948,121)
96.8213 	EXP 	readyTxt: autoDraw = False
96.8213 	EXP 	nextButton_R1B: autoDraw = False
98.2592 	DATA 	Keypress: escape
98.9184 	EXP 	window1: mouseVisible = True
25.6696 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.451 ,  0.0196,  0.4118]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002351931BEE0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002351BA56880>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.6697 	EXP 	window1: mouseVisible = True
25.6825 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
26.6973 	EXP 	Created top_instr_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='top_instr_txt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.8)
26.6974 	EXP 	window1: mouseVisible = True
26.7040 	EXP 	Created nextButton_instruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_instruct', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
26.7096 	EXP 	Created practiceReadyTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='practiceReadyTxt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
26.7097 	EXP 	window1: mouseVisible = True
26.7133 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
26.7171 	EXP 	Created attendVibraphoneNote = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='attendVibraphoneNote', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Attend to the vibraphone (left)\n', units='height', win=Window(...), wrapWidth=1)
26.7196 	EXP 	Created attendHarmonicaNote = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='attendHarmonicaNote', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Attend to the harmonica (centre)\n', units='height', win=Window(...), wrapWidth=1)
26.7215 	EXP 	Created attendKeyboardNote = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='attendKeyboardNote', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Attend to the keyboard (right)\n', units='height', win=Window(...), wrapWidth=1)
26.7244 	EXP 	Created oddballsQuestion = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='oddballsQuestion', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text='How many oddballs did you hear?', units='height', win=Window(...), wrapWidth=1.8)
26.7317 	EXP 	window1: mouseVisible = True
26.7354 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
26.7394 	EXP 	Created readyTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='readyTxt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
26.7395 	EXP 	window1: mouseVisible = True
26.7428 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
26.7461 	EXP 	Created readyTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='readyTxt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
26.7462 	EXP 	window1: mouseVisible = True
26.7501 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
26.7657 	EXP 	oddballsResp: autoLog = True
26.7657 	EXP 	top_instr_txt: autoDraw = True
26.7657 	EXP 	nextButton_instruct: autoDraw = True
28.1694 	DATA 	Mouse: Left button down, pos=(975,103)
28.1863 	EXP 	top_instr_txt: autoDraw = False
28.1863 	EXP 	nextButton_instruct: autoDraw = False
28.1863 	EXP 	practiceReadyTxt: autoDraw = True
28.1863 	EXP 	nextButton_R1B: autoDraw = True
28.3032 	DATA 	Mouse:  Left button up, pos=(975,103)
28.5863 	DATA 	Mouse: Left button down, pos=(975,103)
28.6104 	EXP 	window1: mouseVisible = True
23.6683 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.451 ,  0.0196,  0.4118]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021D4B78DEB0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000021D4DED6820>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.6684 	EXP 	window1: mouseVisible = True
23.6815 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
24.7909 	EXP 	Created top_instr_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='top_instr_txt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.8)
24.7909 	EXP 	window1: mouseVisible = True
24.7972 	EXP 	Created nextButton_instruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_instruct', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
24.8029 	EXP 	Created practiceReadyTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='practiceReadyTxt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
24.8029 	EXP 	window1: mouseVisible = True
24.8062 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
24.8100 	EXP 	Created attendVibraphoneNote = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='attendVibraphoneNote', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Attend to the vibraphone (left)\n', units='height', win=Window(...), wrapWidth=1)
24.8122 	EXP 	Created attendHarmonicaNote = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='attendHarmonicaNote', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Attend to the harmonica (centre)\n', units='height', win=Window(...), wrapWidth=1)
24.8141 	EXP 	Created attendKeyboardNote = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='attendKeyboardNote', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Attend to the keyboard (right)\n', units='height', win=Window(...), wrapWidth=1)
24.8172 	EXP 	Created oddballsQuestion = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='oddballsQuestion', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text='How many oddballs did you hear?', units='height', win=Window(...), wrapWidth=1.8)
24.8249 	EXP 	window1: mouseVisible = True
24.8288 	EXP 	Created nextButton_R1B = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='next.png', interpolate=True, mask=None, maskParams=None, name='nextButton_R1B', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), size=array([0.15 , 0.075]), texRes=128.0, units='height', win=Window(...))
24.8337 	EXP 	Created readyTxt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='readyTxt', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
24.8337 	EXP 	window1: mouseVisible = True
